ID,Label
http://www.wikidata.org/entity/Q1356779,Private Valentine: Blonde & Dangerous
http://www.wikidata.org/entity/Q1357820,Robot & Frank
http://www.wikidata.org/entity/Q1358289,Roseanna's Grave
http://www.wikidata.org/entity/Q1359224,That Most Important Thing: Love
http://www.wikidata.org/entity/Q1359772,Tilva Roš
http://www.wikidata.org/entity/Q1360124,"Sunday, Bloody Sunday"
http://www.wikidata.org/entity/Q1362240,In Harm's Way
http://www.wikidata.org/entity/Q1364051,A Nightmare on Elm Street 4: The Dream Master
http://www.wikidata.org/entity/Q1364349,Win a Date with Tad Hamilton!
http://www.wikidata.org/entity/Q1365174,"Divorce, Italian Style"
http://www.wikidata.org/entity/Q1367294,Mughal-e-Azam
http://www.wikidata.org/entity/Q1367513,Peau d'Âne
http://www.wikidata.org/entity/Q1370936,L: Change the World
http://www.wikidata.org/entity/Q137130,Plunkett & Macleane
http://www.wikidata.org/entity/Q1373570,Mr. Mom
http://www.wikidata.org/entity/Q1377450,Jayne Mansfield's Car
http://www.wikidata.org/entity/Q1382322,"Evet, ich will!"
http://www.wikidata.org/entity/Q1386388,Ladder 49
http://www.wikidata.org/entity/Q138697,13 Moons
http://www.wikidata.org/entity/Q1387827,FC Venus – Made in Germany
http://www.wikidata.org/entity/Q1392256,"Farewell, My Lovely"
http://www.wikidata.org/entity/Q1393048,C.S.A.: The Confederate States of America
http://www.wikidata.org/entity/Q1393949,"Falco: Damn It, We're Still Alive!"
http://www.wikidata.org/entity/Q1397667,Don't Tell Mom the Babysitter's Dead
http://www.wikidata.org/entity/Q1401821,"Enemies, a Love Story"
http://www.wikidata.org/entity/Q1402384,Sesión continua
http://www.wikidata.org/entity/Q1402398,Humanité
http://www.wikidata.org/entity/Q140267,Lorna's Silence
http://www.wikidata.org/entity/Q1403029,Felicia's Journey
http://www.wikidata.org/entity/Q1405197,Don't Forget You're Going to Die
http://www.wikidata.org/entity/Q1406288,A Week's Vacation
http://www.wikidata.org/entity/Q1406821,St. Elmo's Fire
http://www.wikidata.org/entity/Q14127204,Zyuden Sentai Kyoryuger: Gaburincho of Music
http://www.wikidata.org/entity/Q1412920,Mini's First Time
http://www.wikidata.org/entity/Q141447,Town & Country
http://www.wikidata.org/entity/Q1417683,"War, Inc."
http://www.wikidata.org/entity/Q1418881,Fired Up!
http://www.wikidata.org/entity/Q1421143,There's Only One Jimmy Grimble
http://www.wikidata.org/entity/Q1421593,Talladega Nights: The Ballad of Ricky Bobby
http://www.wikidata.org/entity/Q1422552,Gold Diggers: The Secret of Bear Mountain
http://www.wikidata.org/entity/Q1423362,McCabe & Mrs. Miller
http://www.wikidata.org/entity/Q1423873,Maine Pyaar Kyun Kiya?
http://www.wikidata.org/entity/Q1423950,I've Never Been Happier
http://www.wikidata.org/entity/Q1424889,Crustacés et Coquillages
http://www.wikidata.org/entity/Q1425384,The Perils of Gwendoline in the Land of the Yik-Yak
http://www.wikidata.org/entity/Q1426269,The Ox-Bow Incident
http://www.wikidata.org/entity/Q1427026,Hang 'Em High
http://www.wikidata.org/entity/Q1430155,The Angel's Melancholy
http://www.wikidata.org/entity/Q14302636,The Police Officer's Wife
http://www.wikidata.org/entity/Q14315430,Mac & Devin Go to High School
http://www.wikidata.org/entity/Q1431684,What Planet Are You From?
http://www.wikidata.org/entity/Q1431780,Rendez-vous
http://www.wikidata.org/entity/Q1432521,Making Mr. Right
http://www.wikidata.org/entity/Q1435966,Fool & Final
http://www.wikidata.org/entity/Q1436798,The Bishop's Wife
http://www.wikidata.org/entity/Q14369942,Autómata
http://www.wikidata.org/entity/Q143835,Holy Smoke!
